DATE,BOUT,FIGHTER,prob_norm,odds
2025-03-15,Cody Gibson vs Da'Mon Blackshear,Da'Mon Blackshear,0.7808428144664081,-438.75
2025-03-15,Josiane Nunes vs Priscila Cachoeira,Josiane Nunes,0.6167917676889827,-180.25
2025-03-15,Josiane Nunes vs Priscila Cachoeira,Priscila Cachoeira,0.3832082323110174,150.25
2025-03-15,Kevin Vallejos vs SeungWoo Choi,Kevin Vallejos,0.8139036138327035,-572.5
2025-03-15,Kevin Vallejos vs SeungWoo Choi,SeungWoo Choi,0.1860963861672965,413.75
2025-03-15,Marvin Vettori vs Roman Dolidze,Marvin Vettori,0.5884708021629209,-158.0
2025-03-15,Marvin Vettori vs Roman Dolidze,Roman Dolidze,0.4115291978370791,133.5
2025-03-15,Ryan Spann vs Waldo Cortes Acosta,Ryan Spann,0.3750294525748095,156.0
2025-03-15,Ryan Spann vs Waldo Cortes Acosta,Waldo Cortes Acosta,0.6249705474251904,-186.5
2025-03-15,Sam Hughes vs Stephanie Luciano,Sam Hughes,0.3495291902071563,175.0
2025-03-15,Sam Hughes vs Stephanie Luciano,Stephanie Luciano,0.6504708097928438,-209.33333333333337
2025-03-22,Alexia Thainara vs Molly McCann,Alexia Thainara,0.6672981255475191,-228.75
2025-03-22,Alexia Thainara vs Molly McCann,Molly McCann,0.3327018744524809,188.25
2025-03-22,Andrey Pulyaev vs Christian Leroy Duncan,Andrey Pulyaev,0.1959877606037052,388.75
2025-03-22,Andrey Pulyaev vs Christian Leroy Duncan,Christian Leroy Duncan,0.8040122393962947,-522.5
2025-03-22,Caolan Loughran vs Nathan Fletcher,Caolan Loughran,0.4568183221186493,109.5
2025-03-22,Caolan Loughran vs Nathan Fletcher,Nathan Fletcher,0.5431816778813507,-131.25
2025-03-22,Carlos Ulberg vs Jan Blachowicz,Carlos Ulberg,0.71529277998863,-291.25
2025-03-22,Carlos Ulberg vs Jan Blachowicz,Jan Blachowicz,0.2847072200113701,237.5
2025-03-22,Chris Duncan vs Jordan Vucenic,Chris Duncan,0.231578343985555,313.75
2025-03-22,Chris Duncan vs Jordan Vucenic,Jordan Vucenic,0.768421656014445,-405.0
2025-03-22,Chris Padilla vs Jai Herbert,Chris Padilla,0.4989102005231036,-109.0
2025-03-22,Chris Padilla vs Jai Herbert,Jai Herbert,0.5010897994768962,-110.0
2025-03-22,Felipe dos Santos vs Lone'er Kavanagh,Felipe dos Santos,0.2919533353275501,228.75
2025-03-22,Felipe dos Santos vs Lone'er Kavanagh,Lone'er Kavanagh,0.7080466646724499,-281.25
2025-03-22,Gunnar Nelson vs Kevin Holland,Gunnar Nelson,0.5146902000043526,-116.5
2025-03-22,Gunnar Nelson vs Kevin Holland,Kevin Holland,0.4853097999956474,-103.0
2025-03-22,Guram Kutateladze vs Kaue Fernandes,Guram Kutateladze,0.7719220549158547,-415.0
2025-03-22,Guram Kutateladze vs Kaue Fernandes,Kaue Fernandes,0.2280779450841452,320.0
2025-03-22,Leon Edwards vs Sean Brady,Leon Edwards,0.4219178772992212,127.75
2025-03-22,Leon Edwards vs Sean Brady,Sean Brady,0.5780821227007786,-151.0
2025-03-22,Marcin Tybura vs Mick Parkin,Marcin Tybura,0.4451010711222681,115.66666666666669
2025-03-22,Marcin Tybura vs Mick Parkin,Mick Parkin,0.5548989288777318,-137.0
2025-03-22,Morgan Charriere vs Nathaniel Wood,Morgan Charriere,0.5579231637164049,-139.0
2025-03-22,Morgan Charriere vs Nathaniel Wood,Nathaniel Wood,0.442076836283595,117.0
2025-03-22,Puja Tomar vs Shauna Bannon,Puja Tomar,0.3937349816160505,143.5
2025-03-22,Puja Tomar vs Shauna Bannon,Shauna Bannon,0.6062650183839495,-172.0
2025-03-29,Ateba Gautier vs Jose Daniel Medina,Ateba Gautier,0.7859730786764881,-457.5
2025-03-29,Ateba Gautier vs Jose Daniel Medina,Jose Daniel Medina,0.2140269213235117,347.5
2025-03-29,Austin Hubbard vs MarQuel Mederos,Austin Hubbard,0.4071420801541546,135.5
2025-03-29,Austin Hubbard vs MarQuel Mederos,MarQuel Mederos,0.5928579198458455,-162.0
2025-03-29,Brandon Moreno vs Steve Erceg,Brandon Moreno,0.6759288387076824,-237.66666666666663
2025-03-29,Brandon Moreno vs Steve Erceg,Steve Erceg,0.3240711612923177,196.33333333333337
2025-03-29,CJ Vergara vs Edgar Chairez,CJ Vergara,0.2972782568142804,222.5
2025-03-29,CJ Vergara vs Edgar Chairez,Edgar Chairez,0.7027217431857196,-274.5
2025-03-29,Christian Rodriguez vs Melquizael Costa,Christian Rodriguez,0.5959689065044398,-163.0
2025-03-29,Christian Rodriguez vs Melquizael Costa,Melquizael Costa,0.4040310934955603,138.0
2025-03-29,David Martinez vs Saimon Oliveira,David Martinez,0.7966990343204131,-493.75
2025-03-29,David Martinez vs Saimon Oliveira,Saimon Oliveira,0.203300965679587,371.25
2025-03-29,Drew Dober vs Manuel Torres,Drew Dober,0.4901832460732984,-105.0
2025-03-29,Drew Dober vs Manuel Torres,Manuel Torres,0.5098167539267016,-114.0
2025-03-29,Gabriel Miranda vs Jamall Emmers,Gabriel Miranda,0.2037315033240403,370.0
2025-03-29,Gabriel Miranda vs Jamall Emmers,Jamall Emmers,0.7962684966759597,-493.75
2025-03-29,Julia Polastri vs Loopy Godinez,Julia Polastri,0.3214995793243809,198.25
2025-03-29,Julia Polastri vs Loopy Godinez,Loopy Godinez,0.6785004206756192,-242.0
2025-03-29,Kevin Borjas vs Ronaldo Rodriguez,Kevin Borjas,0.417937515456269,130.0
2025-03-29,Kevin Borjas vs Ronaldo Rodriguez,Ronaldo Rodriguez,0.582062484543731,-153.5
2025-03-29,Rafa Garcia vs Vinc Pichel,Rafa Garcia,0.7779081133919844,-432.5
2025-03-29,Rafa Garcia vs Vinc Pichel,Vinc Pichel,0.2220918866080156,331.25
2025-03-29,Raul Rosas Jr. vs Vince Morales,Raul Rosas Jr.,0.7977349659409084,-505.0
2025-03-29,Raul Rosas Jr. vs Vince Morales,Vince Morales,0.2022650340590914,372.5
2025-04-05,Brad Tavares vs Gerald Meerschaert,Brad Tavares,0.6113405933158091,-176.0
2025-04-05,Brad Tavares vs Gerald Meerschaert,Gerald Meerschaert,0.3886594066841908,146.66666666666666
2025-04-05,ChangHo Lee vs Cortavious Romious,ChangHo Lee,0.5634573697258584,-143.0
2025-04-05,ChangHo Lee vs Cortavious Romious,Cortavious Romious,0.4365426302741416,119.33333333333331
2025-04-05,Daniel Frunza vs Rhys McKee,Daniel Frunza,0.5713889081696397,-147.0
2025-04-05,Daniel Frunza vs Rhys McKee,Rhys McKee,0.4286110918303603,124.0
2025-04-05,Diana Belbita vs Dione Barbosa,Diana Belbita,0.1246791345801246,670.0
2025-04-05,Diana Belbita vs Dione Barbosa,Dione Barbosa,0.8753208654198754,-1033.3333333333333
2025-04-05,Istela Nunes vs Loma Lookboonmee,Istela Nunes,0.1435284066638188,568.3333333333334
2025-04-05,Istela Nunes vs Loma Lookboonmee,Loma Lookboonmee,0.8564715933361812,-833.3333333333334
2025-04-05,Joanderson Brito vs Pat Sabatini,Joanderson Brito,0.6712328767123288,-233.33333333333337
2025-04-05,Joanderson Brito vs Pat Sabatini,Pat Sabatini,0.3287671232876712,191.66666666666663
2025-04-05,Josh Emmett vs Lerone Murphy,Josh Emmett,0.2704164413196322,255.0
2025-04-05,Josh Emmett vs Lerone Murphy,Lerone Murphy,0.7295835586803677,-316.6666666666667
2025-04-05,Luis Gurule vs Ode Osbourne,Luis Gurule,0.6923953289661064,-260.0
2025-04-05,Luis Gurule vs Ode Osbourne,Ode Osbourne,0.3076046710338935,211.66666666666663
2025-04-05,Martin Buday vs Uran Satybaldiev,Martin Buday,0.5983005798969072,-166.0
2025-04-05,Martin Buday vs Uran Satybaldiev,Uran Satybaldiev,0.4016994201030927,138.66666666666666
2025-04-05,Pedro Falcao vs Victor Henry,Pedro Falcao,0.3484428764860064,175.33333333333334
2025-04-05,Pedro Falcao vs Victor Henry,Victor Henry,0.6515571235139936,-211.66666666666663
2025-04-05,Robert Valentin vs Torrez Finney,Robert Valentin,0.2848406823302221,236.66666666666663
2025-04-05,Robert Valentin vs Torrez Finney,Torrez Finney,0.7151593176697779,-293.3333333333333
2025-04-05,Talita Alencar vs Vanessa Demopoulos,Talita Alencar,0.5065564853353277,-112.33333333333331
2025-04-05,Talita Alencar vs Vanessa Demopoulos,Vanessa Demopoulos,0.4934435146646722,-106.33333333333331
2025-04-12,Alexander Volkanovski vs Diego Lopes,Alexander Volkanovski,0.5808977611117239,-153.33333333333334
2025-04-12,Alexander Volkanovski vs Diego Lopes,Diego Lopes,0.4191022388882762,129.0
2025-04-12,Bryce Mitchell vs Jean Silva,Bryce Mitchell,0.3620622547058633,165.33333333333334
2025-04-12,Bryce Mitchell vs Jean Silva,Jean Silva,0.6379377452941367,-197.66666666666663
2025-04-12,Chase Hooper vs Jim Miller,Chase Hooper,0.8585432435786078,-850.0
2025-04-12,Chase Hooper vs Jim Miller,Jim Miller,0.1414567564213922,578.3333333333334
2025-04-12,Dan Ige vs Sean Woodson,Dan Ige,0.3739454479581802,156.0
2025-04-12,Dan Ige vs Sean Woodson,Sean Woodson,0.6260545520418198,-189.0
2025-04-12,Darren Elkins vs Julian Erosa,Darren Elkins,0.2938384535726614,226.66666666666663
2025-04-12,Darren Elkins vs Julian Erosa,Julian Erosa,0.7061615464273385,-278.3333333333333
2025-04-12,Dominick Reyes vs Nikita Krylov,Dominick Reyes,0.4016994201030927,138.66666666666666
2025-04-12,Dominick Reyes vs Nikita Krylov,Nikita Krylov,0.5983005798969072,-166.0
2025-04-12,Hailey Cowan vs Nora Cornolle,Hailey Cowan,0.3739454479581802,156.0
2025-04-12,Hailey Cowan vs Nora Cornolle,Nora Cornolle,0.6260545520418198,-189.0
2025-04-12,Marco Tulio vs Tresean Gore,Marco Tulio,0.780242349558431,-435.0
2025-04-12,Marco Tulio vs Tresean Gore,Tresean Gore,0.2197576504415691,336.6666666666667
2025-04-12,Michael Chandler vs Paddy Pimblett,Michael Chandler,0.427576377554539,124.33333333333331
2025-04-12,Michael Chandler vs Paddy Pimblett,Paddy Pimblett,0.572423622445461,-148.0
2025-04-12,Michal Oleksiejczuk vs Sedriques Dumas,Michal Oleksiejczuk,0.666742235320789,-226.66666666666663
2025-04-12,Michal Oleksiejczuk vs Sedriques Dumas,Sedriques Dumas,0.333257764679211,188.33333333333337
2025-04-12,Mitch Raposo vs Sumudaerji,Mitch Raposo,0.4160993133818119,130.66666666666666
2025-04-12,Mitch Raposo vs Sumudaerji,Sumudaerji,0.5839006866181882,-155.33333333333334
2025-04-12,Patricio Freire vs Yair Rodriguez,Patricio Freire,0.3800554948288909,152.5
2025-04-12,Patricio Freire vs Yair Rodriguez,Yair Rodriguez,0.619944505171109,-182.5
2025-04-12,Virna Jandiroba vs Yan Xiaonan,Virna Jandiroba,0.564575954319299,-143.0
2025-04-12,Virna Jandiroba vs Yan Xiaonan,Yan Xiaonan,0.435424045680701,120.33333333333331
2025-04-26,Abus Magomedov vs Michel Pereira,Abus Magomedov,0.4286110918303603,124.0
2025-04-26,Abus Magomedov vs Michel Pereira,Michel Pereira,0.5713889081696397,-147.0
2025-04-26,Andre Muniz vs Ikram Aliskerov,Andre Muniz,0.2009399400510676,376.6666666666667
2025-04-26,Andre Muniz vs Ikram Aliskerov,Ikram Aliskerov,0.7990600599489325,-503.3333333333333
2025-04-26,Anthony Smith vs Zhang Mingyang,Anthony Smith,0.2303306727480045,316.6666666666667
2025-04-26,Anthony Smith vs Zhang Mingyang,Zhang Mingyang,0.7696693272519954,-405.0
2025-04-26,Cameron Saaiman vs Malcolm Wellmaker,Cameron Saaiman,0.4545891230491096,111.33333333333331
2025-04-26,Cameron Saaiman vs Malcolm Wellmaker,Malcolm Wellmaker,0.5454108769508903,-131.33333333333334
2025-04-26,Chelsea Chandler vs Joselyne Edwards,Chelsea Chandler,0.2919435779194357,228.33333333333337
2025-04-26,Chelsea Chandler vs Joselyne Edwards,Joselyne Edwards,0.7080564220805643,-282.6666666666667
2025-04-26,Chris Gutierrez vs John Castaneda,Chris Gutierrez,0.5707988554636146,-146.66666666666666
2025-04-26,Chris Gutierrez vs John Castaneda,John Castaneda,0.4292011445363854,123.66666666666669
2025-04-26,Alatengheili vs Da'Mon Blackshear,Alatengheili,0.4048582995951417,147.0
2025-04-26,Alatengheili vs Da'Mon Blackshear,Da'Mon Blackshear,0.5951417004048583,-147.0
2025-04-26,David Onama vs Giga Chikadze,David Onama,0.6291634255003183,-191.33333333333337
2025-04-26,David Onama vs Giga Chikadze,Giga Chikadze,0.3708365744996817,158.33333333333334
2025-04-26,Evan Elder vs Gauge Young,Evan Elder,0.645011735950806,-205.0
2025-04-26,Evan Elder vs Gauge Young,Gauge Young,0.354988264049194,170.33333333333334
2025-04-26,Carlos Prates vs Ian Machado Garry,Carlos Prates,0.3676470588235294,172.0
2025-04-26,Carlos Prates vs Ian Machado Garry,Ian Machado Garry,0.6323529411764706,-172.0
2025-04-26,Jaqueline Amorim vs Polyana Viana,Jaqueline Amorim,0.8585432435786078,-850.0
2025-04-26,Jaqueline Amorim vs Polyana Viana,Polyana Viana,0.1414567564213922,578.3333333333334
2025-04-26,Jimmy Flick vs Matt Schnell,Jimmy Flick,0.4041816600439995,137.66666666666666
2025-04-26,Jimmy Flick vs Matt Schnell,Matt Schnell,0.5958183399560004,-163.33333333333334
2025-04-26,Nicolas Dalby vs Randy Brown,Nicolas Dalby,0.2875902823374918,233.33333333333337
2025-04-26,Nicolas Dalby vs Randy Brown,Randy Brown,0.7124097176625082,-289.3333333333333
2025-04-26,Roberto Romero vs Timmy Cuamba,Roberto Romero,0.4876604146100691,-104.0
2025-04-26,Roberto Romero vs Timmy Cuamba,Timmy Cuamba,0.5123395853899309,-115.33333333333331
2025-05-03,Azamat Bekoev vs Ryan Loder,Azamat Bekoev,0.740871613663133,-340.0
2025-05-03,Azamat Bekoev vs Ryan Loder,Ryan Loder,0.2591283863368669,270.0
2025-05-03,Bo Nickal vs Reinier de Ridder,Bo Nickal,0.7557088211429234,-368.3333333333333
2025-05-03,Bo Nickal vs Reinier de Ridder,Reinier de Ridder,0.2442911788570766,293.3333333333333
2025-05-03,Cameron Smotherman vs Serhiy Sidey,Cameron Smotherman,0.444977927929802,115.33333333333331
2025-05-03,Cameron Smotherman vs Serhiy Sidey,Serhiy Sidey,0.5550220720701978,-137.66666666666666
2025-05-03,Cory Sandhagen vs Deiveson Figueiredo,Cory Sandhagen,0.8070412999322951,-533.3333333333334
2025-05-03,Cory Sandhagen vs Deiveson Figueiredo,Deiveson Figueiredo,0.1929587000677047,396.6666666666667
2025-05-03,Daniel Marcos vs Montel Jackson,Daniel Marcos,0.3337723082512148,187.66666666666663
2025-05-03,Daniel Marcos vs Montel Jackson,Montel Jackson,0.6662276917487853,-226.66666666666663
2025-05-03,Daniel Rodriguez vs Santiago Ponzinibbio,Daniel Rodriguez,0.4374937141707735,119.33333333333331
2025-05-03,Daniel Rodriguez vs Santiago Ponzinibbio,Santiago Ponzinibbio,0.5625062858292266,-141.66666666666666
2025-05-03,Don'Tale Mayes vs Thomas Petersen,Don'Tale Mayes,0.2704164413196322,255.0
2025-05-03,Don'Tale Mayes vs Thomas Petersen,Thomas Petersen,0.7295835586803677,-316.6666666666667
2025-05-03,Gaston Bolanos vs Quang Le,Gaston Bolanos,0.5368026042137626,-127.66666666666669
2025-05-03,Gaston Bolanos vs Quang Le,Quang Le,0.4631973957862375,106.66666666666669
2025-05-03,Gillian Robertson vs Marina Rodriguez,Gillian Robertson,0.6860440962639841,-252.66666666666663
2025-05-03,Gillian Robertson vs Marina Rodriguez,Marina Rodriguez,0.3139559037360159,205.0
2025-05-03,Ivana Petrovic vs Juliana Miller,Ivana Petrovic,0.682614032820778,-249.33333333333337
2025-05-03,Ivana Petrovic vs Juliana Miller,Juliana Miller,0.3173859671792221,201.33333333333337
2025-05-03,Jeremy Stephens vs Mason Jones,Jeremy Stephens,0.166540314494632,476.6666666666667
2025-05-03,Jeremy Stephens vs Mason Jones,Mason Jones,0.833459685505368,-656.6666666666666
2025-05-03,Miesha Tate vs Yana Santos,Miesha Tate,0.540209400757407,-129.33333333333334
2025-05-03,Miesha Tate vs Yana Santos,Yana Santos,0.459790599242593,108.33333333333331
2025-05-10,Aiemann Zahabi vs Jose Aldo,Aiemann Zahabi,0.3694768918232605,160.0
2025-05-10,Aiemann Zahabi vs Jose Aldo,Jose Aldo,0.6305231081767394,-191.0
2025-05-10,Alexa Grasso vs Natalia Silva,Alexa Grasso,0.3178160334114292,201.66666666666663
2025-05-10,Alexa Grasso vs Natalia Silva,Natalia Silva,0.6821839665885708,-246.66666666666663
2025-05-10,Bekzat Almakhan vs Brad Katona,Bekzat Almakhan,0.5753342329368275,-149.66666666666666
2025-05-10,Bekzat Almakhan vs Brad Katona,Brad Katona,0.4246657670631726,126.0
2025-05-10,Belal Muhammad vs Jack Della Maddalena,Belal Muhammad,0.6233783736274039,-185.66666666666663
2025-05-10,Belal Muhammad vs Jack Della Maddalena,Jack Della Maddalena,0.3766216263725961,154.66666666666666
2025-05-10,Benoit Saint Denis vs Kyle Prepolec,Benoit Saint Denis,0.8945872320265309,-1383.3333333333333
2025-05-10,Benoit Saint Denis vs Kyle Prepolec,Kyle Prepolec,0.1054127679734691,810.0
2025-05-10,Bruno Silva vs Marc-Andre Barriault,Bruno Silva,0.4043009875548712,137.0
2025-05-10,Bruno Silva vs Marc-Andre Barriault,Marc-Andre Barriault,0.5956990124451288,-164.33333333333334
2025-05-10,Charles Radtke vs Mike Malott,Charles Radtke,0.3570480096786567,169.0
2025-05-10,Charles Radtke vs Mike Malott,Mike Malott,0.6429519903213432,-202.5
2025-05-10,Daniel Santos vs JeongYeong Lee,Daniel Santos,0.4346815018871974,121.0
2025-05-10,Daniel Santos vs JeongYeong Lee,JeongYeong Lee,0.5653184981128025,-143.0
2025-05-10,Ion Cutelaba vs Modestas Bukauskas,Ion Cutelaba,0.5261901651803209,-121.66666666666669
2025-05-10,Ion Cutelaba vs Modestas Bukauskas,Modestas Bukauskas,0.4738098348196792,102.33333333333331
2025-05-10,Ivan Erslan vs Navajo Stirling,Ivan Erslan,0.2727872699274034,251.66666666666663
2025-05-10,Ivan Erslan vs Navajo Stirling,Navajo Stirling,0.7272127300725966,-313.3333333333333
2025-05-10,Jasmine Jasudavicius vs Jessica Andrade,Jasmine Jasudavicius,0.7164563019680564,-295.0
2025-05-10,Jasmine Jasudavicius vs Jessica Andrade,Jessica Andrade,0.2835436980319434,238.33333333333337
2025-05-10,Manon Fiorot vs Valentina Shevchenko,Manon Fiorot,0.5467572719845418,-133.0
2025-05-10,Manon Fiorot vs Valentina Shevchenko,Valentina Shevchenko,0.4532427280154583,111.33333333333331
2025-05-17,Carlos Hernandez vs HyunSung Park,Carlos Hernandez,0.3656211570575337,162.33333333333334
2025-05-17,Carlos Hernandez vs HyunSung Park,HyunSung Park,0.6343788429424663,-195.33333333333337
2025-05-17,Connor Matthews vs Yadier del Valle,Connor Matthews,0.1837482580045765,422.5
2025-05-17,Connor Matthews vs Yadier del Valle,Yadier del Valle,0.8162517419954235,-567.5
2025-05-17,Denise Gomes vs Elise Reed,Denise Gomes,0.8282368249837346,-633.3333333333334
2025-05-17,Denise Gomes vs Elise Reed,Elise Reed,0.1717631750162654,458.3333333333333
2025-05-17,Dustin Stoltzfus vs Nursulton Ruziboev,Dustin Stoltzfus,0.3208205512493267,199.0
2025-05-17,Dustin Stoltzfus vs Nursulton Ruziboev,Nursulton Ruziboev,0.6791794487506732,-242.5
2025-05-17,Gabe Green vs Matheus Camilo,Gabe Green,0.335181126724249,186.5
2025-05-17,Gabe Green vs Matheus Camilo,Matheus Camilo,0.664818873275751,-225.0
2025-05-17,Gilbert Burns vs Michael Morales,Gilbert Burns,0.1835027435459206,421.6666666666667
2025-05-17,Gilbert Burns vs Michael Morales,Michael Morales,0.8164972564540793,-580.0
2025-05-17,Jared Gordon vs Thiago Moises,Jared Gordon,0.5324675324675325,-125.0
2025-05-17,Jared Gordon vs Thiago Moises,Thiago Moises,0.4675324675324675,105.0
2025-05-17,Julian Erosa vs Melquizael Costa,Julian Erosa,0.379203434295254,153.33333333333334
2025-05-17,Julian Erosa vs Melquizael Costa,Melquizael Costa,0.6207965657047461,-182.66666666666663
2025-05-17,Luana Pinheiro vs Tecia Pennington,Luana Pinheiro,0.2528089887640449,280.0
2025-05-17,Luana Pinheiro vs Tecia Pennington,Tecia Pennington,0.747191011235955,-350.0
2025-05-17,Luana Santos vs Tainara Lisboa,Luana Santos,0.6169052488070892,-181.0
2025-05-17,Luana Santos vs Tainara Lisboa,Tainara Lisboa,0.3830947511929106,150.0
2025-05-17,Mairon Santos vs Sodiq Yusuff,Mairon Santos,0.5712486180183443,-147.33333333333334
2025-05-17,Mairon Santos vs Sodiq Yusuff,Sodiq Yusuff,0.4287513819816557,123.66666666666669
2025-05-31,Alice Ardelean vs Rayanne dos Santos,Alice Ardelean,0.3350072276610467,186.33333333333337
2025-05-31,Alice Ardelean vs Rayanne dos Santos,Rayanne dos Santos,0.6649927723389535,-226.0
2025-05-31,Allan Nascimento vs Jafel Filho,Allan Nascimento,0.540765391014975,-130.0
2025-05-31,Allan Nascimento vs Jafel Filho,Jafel Filho,0.459234608985025,108.33333333333331
2025-05-31,Billy Ray Goff vs Ramiz Brahimaj,Billy Ray Goff,0.7636520612993741,-386.6666666666667
2025-05-31,Billy Ray Goff vs Ramiz Brahimaj,Ramiz Brahimaj,0.2363479387006259,306.6666666666667
2025-05-31,Bolaji Oki vs Michael Aswell Jr.,Bolaji Oki,0.7678018575851393,-400.0
2025-05-31,Bolaji Oki vs Michael Aswell Jr.,Michael Aswell Jr.,0.2321981424148606,313.3333333333333
2025-05-31,Bruno Lopes vs Dustin Jacoby,Bruno Lopes,0.369957429556051,159.0
2025-05-31,Bruno Lopes vs Dustin Jacoby,Dustin Jacoby,0.6300425704439488,-192.0
2025-05-31,Dusko Todorovic vs Zach Reese,Dusko Todorovic,0.3518407277096026,173.0
2025-05-31,Dusko Todorovic vs Zach Reese,Zach Reese,0.6481592722903973,-207.5
2025-05-31,Jordan Leavitt vs Kurt Holobaugh,Jordan Leavitt,0.6753930040496158,-239.33333333333337
2025-05-31,Jordan Leavitt vs Kurt Holobaugh,Kurt Holobaugh,0.3246069959503842,195.0
2025-05-31,Ketlen Vieira vs Macy Chiasson,Ketlen Vieira,0.4471427640444242,114.33333333333331
2025-05-31,Ketlen Vieira vs Macy Chiasson,Macy Chiasson,0.5528572359555758,-136.33333333333334
2025-05-31,Ludovit Klein vs Mateusz Gamrot,Ludovit Klein,0.4172127566622979,130.0
2025-05-31,Ludovit Klein vs Mateusz Gamrot,Mateusz Gamrot,0.582787243337702,-154.66666666666666
2025-06-07,Andreas Gustafsson vs Khaos Williams,Andreas Gustafsson,0.3677531911689029,161.0
2025-06-07,Andreas Gustafsson vs Khaos Williams,Khaos Williams,0.6322468088310972,-193.0
2025-06-07,Azamat Murzakanov vs Brendson Ribeiro,Azamat Murzakanov,0.8230137748712955,-606.6666666666666
2025-06-07,Azamat Murzakanov vs Brendson Ribeiro,Brendson Ribeiro,0.1769862251287046,441.6666666666667
2025-06-07,Bruno Silva vs Joshua Van,Bruno Silva,0.1637184794881445,486.6666666666667
2025-06-07,Bruno Silva vs Joshua Van,Joshua Van,0.8362815205118554,-673.3333333333334
2025-06-07,Jeka Saragih vs JooSang Yoo,Jeka Saragih,0.1860269948947479,415.0
2025-06-07,Jeka Saragih vs JooSang Yoo,JooSang Yoo,0.8139730051052522,-565.0
2025-06-07,Joe Pyfer vs Kelvin Gastelum,Joe Pyfer,0.763069583148021,-388.3333333333333
2025-06-07,Joe Pyfer vs Kelvin Gastelum,Kelvin Gastelum,0.2369304168519791,305.0
2025-06-07,Julianna Pena vs Kayla Harrison,Julianna Pena,0.16096847146468,495.0
2025-06-07,Julianna Pena vs Kayla Harrison,Kayla Harrison,0.8390315285353199,-706.6666666666666
2025-06-07,Kevin Holland vs Vicente Luque,Kevin Holland,0.6654934170601761,-227.66666666666663
2025-06-07,Kevin Holland vs Vicente Luque,Vicente Luque,0.3345065829398239,186.33333333333337
2025-06-07,MarQuel Mederos vs Mark Choinski,MarQuel Mederos,0.6175107110516428,-183.0
2025-06-07,MarQuel Mederos vs Mark Choinski,Mark Choinski,0.3824892889483572,149.66666666666666
2025-06-07,Mario Bautista vs Patchy Mix,Mario Bautista,0.3798316824309227,152.33333333333334
2025-06-07,Mario Bautista vs Patchy Mix,Patchy Mix,0.6201683175690773,-183.33333333333337
2025-06-07,Merab Dvalishvili vs Sean O'Malley,Merab Dvalishvili,0.7122272540139976,-288.3333333333333
2025-06-07,Merab Dvalishvili vs Sean O'Malley,Sean O'Malley,0.2877727459860025,233.33333333333337
2025-06-07,Quillan Salkilld vs Yanal Ashmouz,Quillan Salkilld,0.791154791154791,-466.6666666666667
2025-06-07,Quillan Salkilld vs Yanal Ashmouz,Yanal Ashmouz,0.2088452088452088,360.0
2025-06-07,Serghei Spivac vs Waldo Cortes Acosta,Serghei Spivac,0.58268426662294,-154.5
2025-06-07,Serghei Spivac vs Waldo Cortes Acosta,Waldo Cortes Acosta,0.4173157333770599,130.0
2025-06-14,Alonzo Menifield vs Oumar Sy,Alonzo Menifield,0.1609532953069407,496.6666666666667
2025-06-14,Alonzo Menifield vs Oumar Sy,Oumar Sy,0.8390467046930592,-691.6666666666666
2025-06-14,Andre Petroski vs Edmen Shahbazyan,Andre Petroski,0.4219369981930292,127.33333333333331
2025-06-14,Andre Petroski vs Edmen Shahbazyan,Edmen Shahbazyan,0.5780630018069708,-151.66666666666666
2025-06-14,Ange Loosa vs Phil Rowe,Ange Loosa,0.5634920634920635,-142.0
2025-06-14,Ange Loosa vs Phil Rowe,Phil Rowe,0.4365079365079364,120.0
2025-06-14,Cameron Smotherman vs Ricky Simon,Cameron Smotherman,0.2301867743563856,316.6666666666667
2025-06-14,Cameron Smotherman vs Ricky Simon,Ricky Simon,0.7698132256436144,-406.6666666666667
2025-06-14,Cody Brundage vs Mansur Abdul-Malik,Cody Brundage,0.1432225063938619,570.0
2025-06-14,Cody Brundage vs Mansur Abdul-Malik,Mansur Abdul-Malik,0.8567774936061382,-833.3333333333334
2025-06-14,Cody Durden vs Jose Ochoa,Cody Durden,0.3778421017743111,153.66666666666666
2025-06-14,Cody Durden vs Jose Ochoa,Jose Ochoa,0.6221578982256888,-185.0
2025-06-14,Cody Garbrandt vs Raoni Barcelos,Cody Garbrandt,0.3131597466572836,205.0
2025-06-14,Cody Garbrandt vs Raoni Barcelos,Raoni Barcelos,0.6868402533427165,-256.0
2025-06-14,Court McGee vs Michael Chiesa,Court McGee,0.2569882777276825,273.3333333333333
2025-06-14,Court McGee vs Michael Chiesa,Michael Chiesa,0.7430117222723174,-343.3333333333333
2025-06-14,Jamey-Lyn Horth vs Vanessa Demopoulos,Jamey-Lyn Horth,0.8230137748712955,-606.6666666666666
2025-06-14,Jamey-Lyn Horth vs Vanessa Demopoulos,Vanessa Demopoulos,0.1769862251287046,441.6666666666667
2025-06-14,Joaquin Buckley vs Kamaru Usman,Joaquin Buckley,0.7008547008547008,-273.3333333333333
2025-06-14,Joaquin Buckley vs Kamaru Usman,Kamaru Usman,0.2991452991452991,220.0
2025-06-14,Kris Moutinho vs Malcolm Wellmaker,Kris Moutinho,0.0878935346111828,993.3333333333334
2025-06-14,Kris Moutinho vs Malcolm Wellmaker,Malcolm Wellmaker,0.9121064653888172,-1866.6666666666667
2025-06-14,Miranda Maverick vs Rose Namajunas,Miranda Maverick,0.3305098820793888,190.0
