fight_id,sport_key,sport_title,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_updated,market_key,market_updated,outcome_name,odds
5d2b689e496d4de0cd321e022597128f,mma_mixed_martial_arts,MMA,2023-06-17T23:15:00Z,Modestas Bukauskas,Zac Pauga,twinspires,TwinSpires,2023-06-16T23:54:59Z,h2h,2023-06-16T23:54:59Z,Zac Pauga,160
5d2b689e496d4de0cd321e022597128f,mma_mixed_martial_arts,MMA,2023-06-17T23:15:00Z,Modestas Bukauskas,Zac Pauga,betrivers,BetRivers,2023-06-16T23:55:16Z,h2h,2023-06-16T23:55:16Z,Modestas Bukauskas,-200
5d2b689e496d4de0cd321e022597128f,mma_mixed_martial_arts,MMA,2023-06-17T23:15:00Z,Modestas Bukauskas,Zac Pauga,betrivers,BetRivers,2023-06-16T23:55:16Z,h2h,2023-06-16T23:55:16Z,Zac Pauga,160
5d2b689e496d4de0cd321e022597128f,mma_mixed_martial_arts,MMA,2023-06-17T23:15:00Z,Modestas Bukauskas,Zac Pauga,mybookieag,MyBookie.ag,2023-06-16T23:55:13Z,h2h,2023-06-16T23:55:13Z,Modestas Bukauskas,-196
5d2b689e496d4de0cd321e022597128f,mma_mixed_martial_arts,MMA,2023-06-17T23:15:00Z,Modestas Bukauskas,Zac Pauga,mybookieag,MyBookie.ag,2023-06-16T23:55:13Z,h2h,2023-06-16T23:55:13Z,Zac Pauga,153
5d2b689e496d4de0cd321e022597128f,mma_mixed_martial_arts,MMA,2023-06-17T23:15:00Z,Modestas Bukauskas,Zac Pauga,betonlineag,BetOnline.ag,2023-06-16T23:54:59Z,h2h,2023-06-16T23:54:59Z,Modestas Bukauskas,-208
5d2b689e496d4de0cd321e022597128f,mma_mixed_martial_arts,MMA,2023-06-17T23:15:00Z,Modestas Bukauskas,Zac Pauga,betonlineag,BetOnline.ag,2023-06-16T23:54:59Z,h2h,2023-06-16T23:54:59Z,Zac Pauga,180
5d2b689e496d4de0cd321e022597128f,mma_mixed_martial_arts,MMA,2023-06-17T23:15:00Z,Modestas Bukauskas,Zac Pauga,lowvig,LowVig.ag,2023-06-16T23:55:08Z,h2h,2023-06-16T23:55:07Z,Modestas Bukauskas,-210
5d2b689e496d4de0cd321e022597128f,mma_mixed_martial_arts,MMA,2023-06-17T23:15:00Z,Modestas Bukauskas,Zac Pauga,lowvig,LowVig.ag,2023-06-16T23:55:08Z,h2h,2023-06-16T23:55:07Z,Zac Pauga,180
5d2b689e496d4de0cd321e022597128f,mma_mixed_martial_arts,MMA,2023-06-17T23:15:00Z,Modestas Bukauskas,Zac Pauga,superbook,SuperBook,2023-06-16T23:55:08Z,h2h,2023-06-16T23:55:08Z,Modestas Bukauskas,-200
5d2b689e496d4de0cd321e022597128f,mma_mixed_martial_arts,MMA,2023-06-17T23:15:00Z,Modestas Bukauskas,Zac Pauga,superbook,SuperBook,2023-06-16T23:55:08Z,h2h,2023-06-16T23:55:08Z,Zac Pauga,170
5d2b689e496d4de0cd321e022597128f,mma_mixed_martial_arts,MMA,2023-06-17T23:15:00Z,Modestas Bukauskas,Zac Pauga,fanduel,FanDuel,2023-06-16T23:54:58Z,h2h,2023-06-16T23:54:58Z,Modestas Bukauskas,-190
5d2b689e496d4de0cd321e022597128f,mma_mixed_martial_arts,MMA,2023-06-17T23:15:00Z,Modestas Bukauskas,Zac Pauga,fanduel,FanDuel,2023-06-16T23:54:58Z,h2h,2023-06-16T23:54:58Z,Zac Pauga,160
5d2b689e496d4de0cd321e022597128f,mma_mixed_martial_arts,MMA,2023-06-17T23:15:00Z,Modestas Bukauskas,Zac Pauga,betmgm,BetMGM,2023-06-16T23:53:56Z,h2h,2023-06-16T23:53:56Z,Modestas Bukauskas,-210
5d2b689e496d4de0cd321e022597128f,mma_mixed_martial_arts,MMA,2023-06-17T23:15:00Z,Modestas Bukauskas,Zac Pauga,betmgm,BetMGM,2023-06-16T23:53:56Z,h2h,2023-06-16T23:53:56Z,Zac Pauga,165
5d2b689e496d4de0cd321e022597128f,mma_mixed_martial_arts,MMA,2023-06-17T23:15:00Z,Modestas Bukauskas,Zac Pauga,betus,BetUS,2023-06-16T23:55:30Z,h2h,2023-06-16T23:55:30Z,Modestas Bukauskas,-190
5d2b689e496d4de0cd321e022597128f,mma_mixed_martial_arts,MMA,2023-06-17T23:15:00Z,Modestas Bukauskas,Zac Pauga,betus,BetUS,2023-06-16T23:55:30Z,h2h,2023-06-16T23:55:30Z,Zac Pauga,155
5d2b689e496d4de0cd321e022597128f,mma_mixed_martial_arts,MMA,2023-06-17T23:15:00Z,Modestas Bukauskas,Zac Pauga,williamhill_us,William Hill (US),2023-06-16T23:55:25Z,h2h,2023-06-16T23:55:25Z,Modestas Bukauskas,-200
5d2b689e496d4de0cd321e022597128f,mma_mixed_martial_arts,MMA,2023-06-17T23:15:00Z,Modestas Bukauskas,Zac Pauga,williamhill_us,William Hill (US),2023-06-16T23:55:25Z,h2h,2023-06-16T23:55:25Z,Zac Pauga,170
5d2b689e496d4de0cd321e022597128f,mma_mixed_martial_arts,MMA,2023-06-17T23:15:00Z,Modestas Bukauskas,Zac Pauga,bovada,Bovada,2023-06-16T23:54:56Z,h2h,2023-06-16T23:54:56Z,Modestas Bukauskas,-200
5d2b689e496d4de0cd321e022597128f,mma_mixed_martial_arts,MMA,2023-06-17T23:15:00Z,Modestas Bukauskas,Zac Pauga,bovada,Bovada,2023-06-16T23:54:56Z,h2h,2023-06-16T23:54:56Z,Zac Pauga,162
5d2b689e496d4de0cd321e022597128f,mma_mixed_martial_arts,MMA,2023-06-17T23:15:00Z,Modestas Bukauskas,Zac Pauga,draftkings,DraftKings,2023-06-16T23:55:09Z,h2h,2023-06-16T23:55:09Z,Modestas Bukauskas,-200
5d2b689e496d4de0cd321e022597128f,mma_mixed_martial_arts,MMA,2023-06-17T23:15:00Z,Modestas Bukauskas,Zac Pauga,draftkings,DraftKings,2023-06-16T23:55:09Z,h2h,2023-06-16T23:55:09Z,Zac Pauga,170
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,barstool,Barstool Sportsbook,2023-06-16T23:55:15Z,h2h,2023-06-16T23:55:15Z,Daniel Argueta,155
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,barstool,Barstool Sportsbook,2023-06-16T23:55:15Z,h2h,2023-06-16T23:55:15Z,Ronnie Lawrence,-195
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,unibet_us,Unibet,2023-06-16T23:55:16Z,h2h,2023-06-16T23:55:16Z,Daniel Argueta,155
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,unibet_us,Unibet,2023-06-16T23:55:16Z,h2h,2023-06-16T23:55:16Z,Ronnie Lawrence,-195
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,twinspires,TwinSpires,2023-06-16T23:54:59Z,h2h,2023-06-16T23:54:59Z,Daniel Argueta,155
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,twinspires,TwinSpires,2023-06-16T23:54:59Z,h2h,2023-06-16T23:54:59Z,Ronnie Lawrence,-195
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,betrivers,BetRivers,2023-06-16T23:55:16Z,h2h,2023-06-16T23:55:16Z,Daniel Argueta,155
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,betrivers,BetRivers,2023-06-16T23:55:16Z,h2h,2023-06-16T23:55:16Z,Ronnie Lawrence,-195
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,mybookieag,MyBookie.ag,2023-06-16T23:55:13Z,h2h,2023-06-16T23:55:13Z,Daniel Argueta,149
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,mybookieag,MyBookie.ag,2023-06-16T23:55:13Z,h2h,2023-06-16T23:55:13Z,Ronnie Lawrence,-192
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,betonlineag,BetOnline.ag,2023-06-16T23:54:59Z,h2h,2023-06-16T23:54:59Z,Daniel Argueta,165
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,betonlineag,BetOnline.ag,2023-06-16T23:54:59Z,h2h,2023-06-16T23:54:59Z,Ronnie Lawrence,-189
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,lowvig,LowVig.ag,2023-06-16T23:55:08Z,h2h,2023-06-16T23:55:07Z,Daniel Argueta,165
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,lowvig,LowVig.ag,2023-06-16T23:55:08Z,h2h,2023-06-16T23:55:07Z,Ronnie Lawrence,-190
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,superbook,SuperBook,2023-06-16T23:55:08Z,h2h,2023-06-16T23:55:08Z,Daniel Argueta,160
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,superbook,SuperBook,2023-06-16T23:55:08Z,h2h,2023-06-16T23:55:08Z,Ronnie Lawrence,-190
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,fanduel,FanDuel,2023-06-16T23:54:58Z,h2h,2023-06-16T23:54:58Z,Daniel Argueta,160
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,fanduel,FanDuel,2023-06-16T23:54:58Z,h2h,2023-06-16T23:54:58Z,Ronnie Lawrence,-190
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,betmgm,BetMGM,2023-06-16T23:53:56Z,h2h,2023-06-16T23:53:56Z,Daniel Argueta,165
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,betmgm,BetMGM,2023-06-16T23:53:56Z,h2h,2023-06-16T23:53:56Z,Ronnie Lawrence,-200
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,betus,BetUS,2023-06-16T23:55:30Z,h2h,2023-06-16T23:55:30Z,Daniel Argueta,155
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,betus,BetUS,2023-06-16T23:55:30Z,h2h,2023-06-16T23:55:30Z,Ronnie Lawrence,-190
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,williamhill_us,William Hill (US),2023-06-16T23:55:25Z,h2h,2023-06-16T23:55:25Z,Daniel Argueta,160
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,williamhill_us,William Hill (US),2023-06-16T23:55:25Z,h2h,2023-06-16T23:55:25Z,Ronnie Lawrence,-190
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,bovada,Bovada,2023-06-16T23:54:56Z,h2h,2023-06-16T23:54:56Z,Daniel Argueta,154
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,bovada,Bovada,2023-06-16T23:54:56Z,h2h,2023-06-16T23:54:56Z,Ronnie Lawrence,-190
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,draftkings,DraftKings,2023-06-16T23:55:09Z,h2h,2023-06-16T23:55:09Z,Daniel Argueta,165
57e014e5f7614559752dfd63bcba9846,mma_mixed_martial_arts,MMA,2023-06-17T23:45:00Z,Ronnie Lawrence,Daniel Argueta,draftkings,DraftKings,2023-06-16T23:55:09Z,h2h,2023-06-16T23:55:09Z,Ronnie Lawrence,-195
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,barstool,Barstool Sportsbook,2023-06-16T23:55:15Z,h2h,2023-06-16T23:55:15Z,Gabriella Fernandes,180
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,barstool,Barstool Sportsbook,2023-06-16T23:55:15Z,h2h,2023-06-16T23:55:15Z,Tereza Bleda,-230
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,unibet_us,Unibet,2023-06-16T23:55:16Z,h2h,2023-06-16T23:55:16Z,Gabriella Fernandes,180
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,unibet_us,Unibet,2023-06-16T23:55:16Z,h2h,2023-06-16T23:55:16Z,Tereza Bleda,-230
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,twinspires,TwinSpires,2023-06-16T23:54:59Z,h2h,2023-06-16T23:54:59Z,Gabriella Fernandes,180
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,twinspires,TwinSpires,2023-06-16T23:54:59Z,h2h,2023-06-16T23:54:59Z,Tereza Bleda,-230
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,betrivers,BetRivers,2023-06-16T23:55:16Z,h2h,2023-06-16T23:55:16Z,Gabriella Fernandes,180
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,betrivers,BetRivers,2023-06-16T23:55:16Z,h2h,2023-06-16T23:55:16Z,Tereza Bleda,-230
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,mybookieag,MyBookie.ag,2023-06-16T23:55:13Z,h2h,2023-06-16T23:55:13Z,Gabriella Fernandes,185
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,mybookieag,MyBookie.ag,2023-06-16T23:55:13Z,h2h,2023-06-16T23:55:13Z,Tereza Bleda,-243
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,betonlineag,BetOnline.ag,2023-06-16T23:54:59Z,h2h,2023-06-16T23:54:59Z,Gabriella Fernandes,195
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,betonlineag,BetOnline.ag,2023-06-16T23:54:59Z,h2h,2023-06-16T23:54:59Z,Tereza Bleda,-227
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,lowvig,LowVig.ag,2023-06-16T23:55:08Z,h2h,2023-06-16T23:55:07Z,Gabriella Fernandes,195
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,lowvig,LowVig.ag,2023-06-16T23:55:08Z,h2h,2023-06-16T23:55:07Z,Tereza Bleda,-230
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,superbook,SuperBook,2023-06-16T23:55:08Z,h2h,2023-06-16T23:55:08Z,Gabriella Fernandes,190
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,superbook,SuperBook,2023-06-16T23:55:08Z,h2h,2023-06-16T23:55:08Z,Tereza Bleda,-240
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,fanduel,FanDuel,2023-06-16T23:54:58Z,h2h,2023-06-16T23:54:58Z,Gabriella Fernandes,198
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,fanduel,FanDuel,2023-06-16T23:54:58Z,h2h,2023-06-16T23:54:58Z,Tereza Bleda,-250
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,betmgm,BetMGM,2023-06-16T23:53:56Z,h2h,2023-06-16T23:53:56Z,Gabriella Fernandes,185
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,betmgm,BetMGM,2023-06-16T23:53:56Z,h2h,2023-06-16T23:53:56Z,Tereza Bleda,-225
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,betus,BetUS,2023-06-16T23:55:30Z,h2h,2023-06-16T23:55:30Z,Gabriella Fernandes,175
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,betus,BetUS,2023-06-16T23:55:30Z,h2h,2023-06-16T23:55:30Z,Tereza Bleda,-220
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,williamhill_us,William Hill (US),2023-06-16T23:55:25Z,h2h,2023-06-16T23:55:25Z,Gabriella Fernandes,190
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,williamhill_us,William Hill (US),2023-06-16T23:55:25Z,h2h,2023-06-16T23:55:25Z,Tereza Bleda,-230
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,bovada,Bovada,2023-06-16T23:54:56Z,h2h,2023-06-16T23:54:56Z,Gabriella Fernandes,183
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,bovada,Bovada,2023-06-16T23:54:56Z,h2h,2023-06-16T23:54:56Z,Tereza Bleda,-225
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,draftkings,DraftKings,2023-06-16T23:55:09Z,h2h,2023-06-16T23:55:09Z,Gabriella Fernandes,190
cb93bf8ccd3c51ccfdc460c75f4be94f,mma_mixed_martial_arts,MMA,2023-06-18T00:15:00Z,Tereza Bleda,Gabriella Fernandes,draftkings,DraftKings,2023-06-16T23:55:09Z,h2h,2023-06-16T23:55:09Z,Tereza Bleda,-225
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,betmgm,BetMGM,2023-06-16T23:53:56Z,h2h,2023-06-16T23:53:56Z,Carlos Hernandez,110
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,betmgm,BetMGM,2023-06-16T23:53:56Z,h2h,2023-06-16T23:53:56Z,Denys Bondar,-135
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,mybookieag,MyBookie.ag,2023-06-16T23:55:13Z,h2h,2023-06-16T23:55:13Z,Carlos Hernandez,105
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,mybookieag,MyBookie.ag,2023-06-16T23:55:13Z,h2h,2023-06-16T23:55:13Z,Denys Bondar,-133
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,bovada,Bovada,2023-06-16T23:54:56Z,h2h,2023-06-16T23:54:56Z,Carlos Hernandez,110
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,bovada,Bovada,2023-06-16T23:54:56Z,h2h,2023-06-16T23:54:56Z,Denys Bondar,-130
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,betonlineag,BetOnline.ag,2023-06-16T23:54:59Z,h2h,2023-06-16T23:54:59Z,Carlos Hernandez,109
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,betonlineag,BetOnline.ag,2023-06-16T23:54:59Z,h2h,2023-06-16T23:54:59Z,Denys Bondar,-128
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,williamhill_us,William Hill (US),2023-06-16T23:55:25Z,h2h,2023-06-16T23:55:25Z,Carlos Hernandez,110
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,williamhill_us,William Hill (US),2023-06-16T23:55:25Z,h2h,2023-06-16T23:55:25Z,Denys Bondar,-130
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,lowvig,LowVig.ag,2023-06-16T23:55:08Z,h2h,2023-06-16T23:55:07Z,Carlos Hernandez,109
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,lowvig,LowVig.ag,2023-06-16T23:55:08Z,h2h,2023-06-16T23:55:07Z,Denys Bondar,-129
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,betus,BetUS,2023-06-16T23:55:30Z,h2h,2023-06-16T23:55:30Z,Carlos Hernandez,100
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,betus,BetUS,2023-06-16T23:55:30Z,h2h,2023-06-16T23:55:30Z,Denys Bondar,-130
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,barstool,Barstool Sportsbook,2023-06-16T23:55:15Z,h2h,2023-06-16T23:55:15Z,Carlos Hernandez,107
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,barstool,Barstool Sportsbook,2023-06-16T23:55:15Z,h2h,2023-06-16T23:55:15Z,Denys Bondar,-132
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,twinspires,TwinSpires,2023-06-16T23:54:59Z,h2h,2023-06-16T23:54:59Z,Carlos Hernandez,107
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,twinspires,TwinSpires,2023-06-16T23:54:59Z,h2h,2023-06-16T23:54:59Z,Denys Bondar,-132
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,unibet_us,Unibet,2023-06-16T23:55:16Z,h2h,2023-06-16T23:55:16Z,Carlos Hernandez,107
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,unibet_us,Unibet,2023-06-16T23:55:16Z,h2h,2023-06-16T23:55:16Z,Denys Bondar,-132
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,betrivers,BetRivers,2023-06-16T23:55:16Z,h2h,2023-06-16T23:55:16Z,Carlos Hernandez,107
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,betrivers,BetRivers,2023-06-16T23:55:16Z,h2h,2023-06-16T23:55:16Z,Denys Bondar,-132
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,fanduel,FanDuel,2023-06-16T23:54:58Z,h2h,2023-06-16T23:54:58Z,Carlos Hernandez,100
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,fanduel,FanDuel,2023-06-16T23:54:58Z,h2h,2023-06-16T23:54:58Z,Denys Bondar,-122
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,superbook,SuperBook,2023-06-16T23:55:08Z,h2h,2023-06-16T23:55:08Z,Carlos Hernandez,105
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,superbook,SuperBook,2023-06-16T23:55:08Z,h2h,2023-06-16T23:55:08Z,Denys Bondar,-125
05e2295f9a339fb4f60c9239693d07f4,mma_mixed_martial_arts,MMA,2023-06-18T00:46:00Z,Denys Bondar,Carlos Hernandez,draftkings,DraftKings,2023-06-16T23:55:09Z,h2h,2023-06-16T23:55:09Z,Carlos Hernandez,105
